supplier,vnr,ean,name,default_qty,unit,note
Danól,581045,,Sonax Glerhreinsir 500ml,,,
Danól,581054,,Sonax Þvottur & bón 6x500ml,,,
Danól,581055,,Sonax Glansþvottalögur 6x1l,,,
Danól,581066,,Sonax Vínylgljái & hreinsir hágljáa áferð 6x300ml,,,
Danól,581069,,Sonax Plast og stuðarasverta 6x100ml,,,
Danól,581072,,Sonax Hreinsiklútur alhliða,,,
Danól,581079,,Sonax vaskaskinn í boxi,,,
Danól,581092,,Sonax Flugnahreinsir,,,
Danól,581073,,Sonax Bónklútar Rauður,,,
Danól,581230,,Sonax Ísbræðir,,,
Danól,370520,,Odense Dökkir súkkulaðidropar 16x150g,,,
Danól,370522,,Odense Hvítir Súkkulaðidropar 16x150g,,,
Danól,200120,,Weetabix 14x24stk (430g),,,
Danól,200172,,Weetabix Minis Chocolate 12x500g,,,
Danól,200210,,Weetabix Protein 10x24 stk.,,,
Danól,200211,,Weetabix Protein Crunch 8x450gr,,,
Danól,200260,,Weetabix Fruit & Fibre 10x500g,,,
Danól,200090,,Weetos Heilhveitihringir 6x600g,,,
Danól,230620,,Evers Salmiak Lakrids Mix 12x200gr,,,
Danól,230622,,Evers Crazy candy frogs 12x200gr,,,
Danól,240218,,Fruittella Jarðaberja 40x41gr,,,
Danól,810108,,KIT KAT 4 Finger Milk 24x41.5g N2 XB,,,
Danól,810117,,"Kit Kat 20x4x41,5gr",,,
Danól,810127,,Kit Kat Chunky milk 24 x 40 gr,,,
Danól,584107,,Lakrisal 40x25gr,,,
Danól,584011,,Polly Original Blár,,,
Danól,584016,,Polly Ice Cream,,,
Danól,584017,,Polly Lakkrís,,,
Danól,584019,,Polly Bilar (bleikur),,,
Danól,584013,,Sportlunch lítið 50gr,,,
Danól,584014,,Sportlunch stórt 80gr,,,
Danól,810208,,Lion 24 x 42 gr,,,
Danól,240010,,Mentos Fruit 40x38gr,,,
Danól,240020,,Mentos Mint 40x38gr,,,
Danól,260075,,Pez Blandaðar tegundir m/3 áfyll.x24stk,,,
Danól,260200,,Pez 8stk/pk Original áfylling x24,,,
